;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;425.1;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;175.2;0
;0;44.5;0;0;0;0;0;0;35.0;0;0;0
;0;0;0;0;0;60.8;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;83.5;0;0;0;0;0;0;0;0;0;0;81.7
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;23.2;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;71.9;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;55.0;0;0;0;0
;0;0;0;243.5;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;85.6;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;151.3;0
;0;0;0;0;116.8;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;96.8;0;0
;0;0;33.1;0;0;0;0;0;0;0;0;43.9
;0;0;1615.0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;27.6;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0

