;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;27.2;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;16.0;0;0;0;0;0;0
;0;0;0;0;0;0;0;11.8;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;26.4;0;0;0;0;0;0;0;0;0
;15.6;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;9.0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;21.7;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;15.2;0;12.1;0;0;0;0;0;0;0;0
;0;0;0;340.3;0;0;0;0;0;0;0;0
;0;0;0;11.2;0;0;0;0;0;23.7;0;0
;0;0;0;0;0;0;0;33.4;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;34.9;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;21.5;0;0;0;0;0;0;0;0;9.8;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0

