;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;20.5;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;23.9
;19.0;0;0;0;0;0;0;0;0;0;0;0
;3.1;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;23.7;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;15.7;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;56.1;0;0;0;0
;0;0;20.4;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;26.5;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;2.1;0;0;0;0;0;8.8
;0;0;0;0;0;333.2;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;29.6;0;0;0
;0;0;0;0;19.7;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;5.4;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;34.9;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;34.6;0;0;6.8;0
;0;0;0;43.5;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;39.6;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0

